date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:28:37	21996/21996	---M-Z	200	added ('OK')	text/html	date:Sat,%2020%20Jan%202018%2018:17:16%20GMT	http://themexriver.com/tfhtml/finance-top/testimonials.html	C:/My%20Web%20Sites/vini/themexriver.com/tfhtml/finance-top/testimonials.html	(from http://themexriver.com/tfhtml/finance-top/index.html)
17:28:37	25175/25175	---M-Z	200	added ('OK')	text/html	date:Sat,%2020%20Jan%202018%2018:16:56%20GMT	http://themexriver.com/tfhtml/finance-top/team.html	C:/My%20Web%20Sites/vini/themexriver.com/tfhtml/finance-top/team.html	(from http://themexriver.com/tfhtml/finance-top/index.html)
17:28:37	20865/20865	---M-Z	200	added ('OK')	text/html	date:Sat,%2020%20Jan%202018%2018:13:18%20GMT	http://themexriver.com/tfhtml/finance-top/pricing.html	C:/My%20Web%20Sites/vini/themexriver.com/tfhtml/finance-top/pricing.html	(from http://themexriver.com/tfhtml/finance-top/index.html)
17:28:38	27426/27426	---M-Z	200	added ('OK')	text/html	date:Sat,%2020%20Jan%202018%2018:13:50%20GMT	http://themexriver.com/tfhtml/finance-top/projects.html	C:/My%20Web%20Sites/vini/themexriver.com/tfhtml/finance-top/projects.html	(from http://themexriver.com/tfhtml/finance-top/index.html)
17:28:38	25271/25271	---M-Z	200	added ('OK')	text/html	date:Sat,%2020%20Jan%202018%2018:13:34%20GMT	http://themexriver.com/tfhtml/finance-top/projects-3-col.html	C:/My%20Web%20Sites/vini/themexriver.com/tfhtml/finance-top/projects-3-col.html	(from http://themexriver.com/tfhtml/finance-top/index.html)
17:28:38	31124/31124	---M-Z	200	added ('OK')	text/html	date:Sat,%2020%20Jan%202018%2018:05:52%20GMT	http://themexriver.com/tfhtml/finance-top/blog-default.html	C:/My%20Web%20Sites/vini/themexriver.com/tfhtml/finance-top/blog-default.html	(from http://themexriver.com/tfhtml/finance-top/index.html)
17:28:39	25992/25992	---M-Z	200	added ('OK')	text/html	date:Sat,%2020%20Jan%202018%2018:06:48%20GMT	http://themexriver.com/tfhtml/finance-top/blog.html	C:/My%20Web%20Sites/vini/themexriver.com/tfhtml/finance-top/blog.html	(from http://themexriver.com/tfhtml/finance-top/index.html)
17:28:39	31551/31551	---M-Z	200	added ('OK')	text/html	date:Sat,%2020%20Jan%202018%2017:37:48%20GMT	http://themexriver.com/tfhtml/finance-top/blog-left-sidebar.html	C:/My%20Web%20Sites/vini/themexriver.com/tfhtml/finance-top/blog-left-sidebar.html	(from http://themexriver.com/tfhtml/finance-top/index.html)
17:28:39	31497/31497	---M-Z	200	added ('OK')	text/html	date:Sat,%2020%20Jan%202018%2017:38:00%20GMT	http://themexriver.com/tfhtml/finance-top/blog-right-sidebar.html	C:/My%20Web%20Sites/vini/themexriver.com/tfhtml/finance-top/blog-right-sidebar.html	(from http://themexriver.com/tfhtml/finance-top/index.html)
17:28:40	35519/35519	---M-Z	200	added ('OK')	text/html	date:Sat,%2020%20Jan%202018%2017:37:36%20GMT	http://themexriver.com/tfhtml/finance-top/blog-details.html	C:/My%20Web%20Sites/vini/themexriver.com/tfhtml/finance-top/blog-details.html	(from http://themexriver.com/tfhtml/finance-top/index.html)
17:28:41	20511/20511	---M-Z	200	added ('OK')	text/html	date:Sat,%2020%20Jan%202018%2018:36:52%20GMT	http://themexriver.com/tfhtml/finance-top/contact.html	C:/My%20Web%20Sites/vini/themexriver.com/tfhtml/finance-top/contact.html	(from http://themexriver.com/tfhtml/finance-top/index.html)
17:28:46	20838/20838	---M--	200	added ('OK')	image/jpeg	date:Tue,%2009%20Jan%202018%2023:50:04%20GMT	http://themexriver.com/tfhtml/finance-top/assets/images/services/img-1.jpg	C:/My%20Web%20Sites/vini/themexriver.com/tfhtml/finance-top/assets/images/services/img-1.jpg	(from http://themexriver.com/tfhtml/finance-top/index.html)
17:28:49	49675/49675	---M--	200	added ('OK')	image/jpeg	date:Sun,%2014%20Jan%202018%2017:26:14%20GMT	http://themexriver.com/tfhtml/finance-top/assets/images/slider/slide-2.jpg	C:/My%20Web%20Sites/vini/themexriver.com/tfhtml/finance-top/assets/images/slider/slide-2.jpg	(from http://themexriver.com/tfhtml/finance-top/index.html)
17:28:51	87724/87724	---M--	200	added ('OK')	image/jpeg	date:Tue,%2009%20Jan%202018%2021:29:58%20GMT	http://themexriver.com/tfhtml/finance-top/assets/images/slider/slide-1.jpg	C:/My%20Web%20Sites/vini/themexriver.com/tfhtml/finance-top/assets/images/slider/slide-1.jpg	(from http://themexriver.com/tfhtml/finance-top/index.html)
17:28:53	42845/42845	---M--	200	added ('OK')	image/jpeg	date:Tue,%2009%20Jan%202018%2023:50:42%20GMT	http://themexriver.com/tfhtml/finance-top/assets/images/services/img-2.jpg	C:/My%20Web%20Sites/vini/themexriver.com/tfhtml/finance-top/assets/images/services/img-2.jpg	(from http://themexriver.com/tfhtml/finance-top/index.html)
17:28:55	87830/87830	---M--	200	added ('OK')	image/jpeg	date:Mon,%2015%20Jan%202018%2016:54:46%20GMT	http://themexriver.com/tfhtml/finance-top/assets/images/slider/slide-3.jpg	C:/My%20Web%20Sites/vini/themexriver.com/tfhtml/finance-top/assets/images/slider/slide-3.jpg	(from http://themexriver.com/tfhtml/finance-top/index.html)
17:28:55	40655/40655	---M--	200	added ('OK')	image/jpeg	date:Tue,%2009%20Jan%202018%2023:51:26%20GMT	http://themexriver.com/tfhtml/finance-top/assets/images/services/img-3.jpg	C:/My%20Web%20Sites/vini/themexriver.com/tfhtml/finance-top/assets/images/services/img-3.jpg	(from http://themexriver.com/tfhtml/finance-top/index.html)
17:28:57	42043/42043	---M--	200	added ('OK')	image/jpeg	date:Tue,%2009%20Jan%202018%2023:51:50%20GMT	http://themexriver.com/tfhtml/finance-top/assets/images/services/img-4.jpg	C:/My%20Web%20Sites/vini/themexriver.com/tfhtml/finance-top/assets/images/services/img-4.jpg	(from http://themexriver.com/tfhtml/finance-top/index.html)
17:28:58	41362/41362	---M--	200	added ('OK')	image/jpeg	date:Tue,%2009%20Jan%202018%2023:52:04%20GMT	http://themexriver.com/tfhtml/finance-top/assets/images/services/img-5.jpg	C:/My%20Web%20Sites/vini/themexriver.com/tfhtml/finance-top/assets/images/services/img-5.jpg	(from http://themexriver.com/tfhtml/finance-top/index.html)
17:29:00	18233/18233	---M--	200	added ('OK')	image/png	date:Wed,%2010%20Jan%202018%2016:49:04%20GMT	http://themexriver.com/tfhtml/finance-top/assets/images/phone.png	C:/My%20Web%20Sites/vini/themexriver.com/tfhtml/finance-top/assets/images/phone.png	(from http://themexriver.com/tfhtml/finance-top/index.html)
17:29:00	15294/15294	---M--	200	added ('OK')	image/jpeg	date:Wed,%2010%20Jan%202018%2018:55:26%20GMT	http://themexriver.com/tfhtml/finance-top/assets/images/about-chart.jpg	C:/My%20Web%20Sites/vini/themexriver.com/tfhtml/finance-top/assets/images/about-chart.jpg	(from http://themexriver.com/tfhtml/finance-top/index.html)
17:29:02	36971/36971	---M--	200	added ('OK')	image/jpeg	date:Tue,%2009%20Jan%202018%2023:52:20%20GMT	http://themexriver.com/tfhtml/finance-top/assets/images/services/img-6.jpg	C:/My%20Web%20Sites/vini/themexriver.com/tfhtml/finance-top/assets/images/services/img-6.jpg	(from http://themexriver.com/tfhtml/finance-top/index.html)
17:29:05	30137/30137	---M--	200	added ('OK')	image/jpeg	date:Wed,%2010%20Jan%202018%2023:34:22%20GMT	http://themexriver.com/tfhtml/finance-top/assets/images/projects/img-2.jpg	C:/My%20Web%20Sites/vini/themexriver.com/tfhtml/finance-top/assets/images/projects/img-2.jpg	(from http://themexriver.com/tfhtml/finance-top/index.html)
17:29:05	41033/41033	---M--	200	added ('OK')	image/jpeg	date:Wed,%2010%20Jan%202018%2022:34:24%20GMT	http://themexriver.com/tfhtml/finance-top/assets/images/projects/img-1.jpg	C:/My%20Web%20Sites/vini/themexriver.com/tfhtml/finance-top/assets/images/projects/img-1.jpg	(from http://themexriver.com/tfhtml/finance-top/index.html)
17:29:06	34178/34178	---M--	200	added ('OK')	image/jpeg	date:Wed,%2010%20Jan%202018%2022:35:04%20GMT	http://themexriver.com/tfhtml/finance-top/assets/images/projects/img-3.jpg	C:/My%20Web%20Sites/vini/themexriver.com/tfhtml/finance-top/assets/images/projects/img-3.jpg	(from http://themexriver.com/tfhtml/finance-top/index.html)
17:29:07	39388/39388	---M--	200	added ('OK')	image/jpeg	date:Wed,%2010%20Jan%202018%2022:35:28%20GMT	http://themexriver.com/tfhtml/finance-top/assets/images/projects/img-4.jpg	C:/My%20Web%20Sites/vini/themexriver.com/tfhtml/finance-top/assets/images/projects/img-4.jpg	(from http://themexriver.com/tfhtml/finance-top/index.html)
17:29:11	35806/35806	---M--	200	added ('OK')	image/jpeg	date:Wed,%2010%20Jan%202018%2022:37:14%20GMT	http://themexriver.com/tfhtml/finance-top/assets/images/projects/img-5.jpg	C:/My%20Web%20Sites/vini/themexriver.com/tfhtml/finance-top/assets/images/projects/img-5.jpg	(from http://themexriver.com/tfhtml/finance-top/index.html)
17:29:12	4006/4006	---M--	200	added ('OK')	image/png	date:Sat,%2013%20Jan%202018%2016:25:10%20GMT	http://themexriver.com/tfhtml/finance-top/assets/images/partners/img-1.png	C:/My%20Web%20Sites/vini/themexriver.com/tfhtml/finance-top/assets/images/partners/img-1.png	(from http://themexriver.com/tfhtml/finance-top/index.html)
17:29:13	41585/41585	---M--	200	added ('OK')	image/jpeg	date:Wed,%2010%20Jan%202018%2022:37:54%20GMT	http://themexriver.com/tfhtml/finance-top/assets/images/projects/img-7.jpg	C:/My%20Web%20Sites/vini/themexriver.com/tfhtml/finance-top/assets/images/projects/img-7.jpg	(from http://themexriver.com/tfhtml/finance-top/index.html)
